CreditScore,DTI,RiskCategory,Average of LoanAmount,Average of Income,Average of Debt,First LoanPurpose,Average of DefaultProbability
784.4769360847387,0.18781473556857523,Low,13713.471439704475,91543.66498072048,17193.24923133226,Education,0.1445874304599064
784.9860894583258,0.1783740645862389,Low,13970.448089770716,65292.72904341793,11646.529467402426,Education,0.14189611958097154
790.9390116724067,0.20771399197363588,Low,10479.31362234632,94686.44796953167,19667.70009355539,Education,0.145331465744098
798.193624730968,0.4800212052773936,Medium,23786.82253201808,28961.576705288302,13902.170956806178,Real Estate,0.27474981735849696
800.5838337789211,0.32194811391510825,Low,13380.775449721272,75537.71677989062,24319.22544673941,Real Estate,0.18631766245237752
800.6307710806458,0.34194055108775306,Low,17746.577742301943,90820.63894086094,31055.259329579836,Education,0.2009189677949053
801.3358243172761,0.5467133124461079,Medium,45647.446750293064,25567.109997454216,13977.879396382195,Personal,0.3564365696426342
811.0396545514988,0.26929586588354865,Low,5949.08366931952,91588.11162366979,24664.299824335263,Education,0.15465919023640268
814.6516831990248,0.2998401374172955,Low,5000,64679.10543565252,19393.391861853794,Business,0.162734624284613
817.983001945554,0.7065571021833198,Medium,31703.08751204047,50583.12700057955,35739.86763290033,Real Estate,0.4109412207458376
827.4547212654363,0.42696704129041174,Low,29844.617554265024,63152.121515222614,26963.874474567154,Business,0.2507999486249398
829.2629501301706,0.30070825504594845,Low,5000,85867.2038475987,25820.97703468616,Personal,0.15954269758268266
835.4959278002681,0.1424151499253887,Low,40920.564473097,77346.54766617564,11015.320182089627,Real Estate,0.15327256193982308
850,0.1852803448934724,Low,40024.4773781284,87974.19775179285,16299.889701178723,Business,0.1629344562963687
